Year,bResult,gamelength,game_id,total_kills_b_team,total_kills_r_team,total_monsters_b,total_monsters_a,total_towers_b_team,total_towers_r_team,blue_gold,red_gold,Season_Encode
2015,1,44,b1a5a8fe-ec03-4d72-adf5-e86dfa15946b,4.0,4.0,0.0,0.0,0.0,0.0,11872,11849,1
2016,1,37,4bfff9f1-3ea4-4206-a42d-f54968177187,0.0,0.0,0.0,0.0,0.0,0.0,12536,12291,1
2015,0,42,bc9bb1d0-38ff-4e3f-808c-2b4a19c63c25,0.0,0.0,0.0,0.0,0.0,0.0,11987,11777,1
2015,1,34,465f98f4-be06-4ee3-9647-68d12986b3f9,4.0,4.0,1.0,0.0,1.0,1.0,13535,11980,1
2016,1,36,e81f0db3-7b22-45c3-8e83-6958c1696c38,0.0,0.0,1.0,1.0,2.0,2.0,13635,14322,1
2016,1,37,40b31b41-90cc-4397-a8db-d373fec077cb,0.0,0.0,0.0,0.0,0.0,0.0,12425,12549,1
2016,1,29,727905f1-2663-4183-993e-1e8dfd4942a3,8.0,8.0,0.0,0.0,1.0,0.0,14963,12704,1
2016,1,37,3be93eb6-1ddc-4176-ad77-e8bd0cc58788,4.0,4.0,1.0,0.0,2.0,2.0,13901,13927,1
2016,1,47,5b01de38-202e-44d3-bda2-ca14295d5d86,0.0,0.0,0.0,0.0,0.0,0.0,12582,13301,2
2016,1,29,2b3e080d-e6a1-4b95-b7e0-382b8abbf0b7,6.0,6.0,0.0,1.0,2.0,2.0,13729,13140,2
2015,1,56,f0c33bc0-ad6c-4996-a8e6-31de9ab139b0,6.0,6.0,1.0,0.0,1.0,2.0,12536,12962,1
2015,1,30,fb3bc3b0-c8b2-44ac-9c93-8d383c9e2b19,4.0,4.0,0.0,0.0,0.0,0.0,12569,11951,1
2016,1,30,a6fd4fe8-51d6-43be-b3f2-35724e7be52c,2.0,2.0,0.0,0.0,0.0,0.0,14402,13161,2
2015,0,51,3ccf1e18-9727-4d47-8783-517a27a9fe6f,0.0,0.0,0.0,0.0,0.0,0.0,11778,11231,1
2015,1,34,3d403355-7eca-4e13-af62-15379f50f753,4.0,4.0,0.0,1.0,0.0,0.0,13166,11600,2
2015,1,36,6d7eba4b-8b68-4286-879c-7e53959a231a,0.0,0.0,0.0,1.0,0.0,0.0,11864,12217,1
2016,0,49,f6f3c47d-d909-42e5-9402-5b023b28aa2f,2.0,2.0,1.0,0.0,1.0,1.0,13101,12218,1
2015,1,29,73d21f22-d805-402f-8bbe-85decf933598,2.0,2.0,0.0,0.0,0.0,0.0,12251,11225,1
2015,0,36,b7197951-1acb-433d-a541-b47499918e43,8.0,8.0,1.0,0.0,0.0,0.0,11859,12908,1
2016,0,32,3c180287-5145-4c7e-a342-7964dfc3d6d5,4.0,4.0,0.0,1.0,1.0,3.0,12553,14701,2
2015,1,37,eaac3abd-4de9-40dd-b309-f4f7ac3e2930,8.0,8.0,0.0,1.0,0.0,1.0,12492,12136,2
2016,0,24,60c4c329-2bc3-42b9-8aa0-df09a7c768e1,6.0,6.0,0.0,1.0,2.0,3.0,13570,16591,2
2016,1,33,606f64cf-0dc6-4f63-a464-efa94fb26ef0,0.0,0.0,0.0,0.0,0.0,0.0,12852,12261,1
2015,1,28,a18496f3-bd1e-49df-bebf-010e971c1ae9,4.0,4.0,1.0,0.0,1.0,1.0,13276,11914,1
2016,1,31,b57d1555-f0dc-48e7-ba05-8dbcf3592e7b,6.0,6.0,0.0,0.0,0.0,0.0,13043,12916,1
2016,1,32,9bd7f881-9569-4f85-b186-aba61f2d7a92,0.0,0.0,1.0,0.0,2.0,2.0,13964,12851,2
2016,1,28,d006b8c3-2ad4-441d-817f-1c678e630f7b,2.0,2.0,0.0,1.0,1.0,1.0,14028,12783,1
2016,1,39,5b00dd8b-2b8b-4261-ae93-6dde7fbab725,2.0,2.0,0.0,0.0,0.0,0.0,13282,13143,2
2016,1,56,9b80dd31-3d61-4862-bf1c-1f499245c6ca,0.0,0.0,0.0,1.0,0.0,0.0,12358,12113,1
2016,1,23,aa937edc-2cf3-4748-b3c1-462f8e290135,2.0,2.0,1.0,1.0,1.0,1.0,13039,13585,2
2016,1,42,8458130b-9f95-4588-af8f-b952570266b1,6.0,6.0,2.0,0.0,2.0,1.0,14481,14879,1
2015,0,32,03454788-02de-432f-8ab6-fe915977b466,0.0,0.0,1.0,0.0,0.0,0.0,12008,12702,2
2016,1,34,8aee20c1-3126-48f8-a8f8-cf63d6bca7e1,2.0,2.0,1.0,1.0,2.0,2.0,13754,15081,2
2015,0,29,4a4a578a-cd90-45e0-aece-91c034976c5b,2.0,2.0,0.0,1.0,0.0,1.0,11039,13004,2
2016,1,42,19bac454-34a6-4608-b692-99487aa0bb7c,0.0,0.0,0.0,0.0,0.0,0.0,13688,13547,2
2015,1,32,4927ee82-356c-4563-9750-211e6f895188,6.0,6.0,1.0,0.0,0.0,0.0,12854,11449,1
2016,0,34,28f27e3a-664b-4dde-b9d7-b78c7746a186,2.0,2.0,0.0,0.0,0.0,0.0,12512,13900,1
2016,1,43,f88ed7b7-668d-46c6-890d-fe69eaed06f9,2.0,2.0,1.0,1.0,2.0,2.0,14039,13770,1
2015,1,35,e9dcd7cf-b5b1-4fa3-bc5b-924b3a7aae05,0.0,0.0,0.0,0.0,0.0,0.0,11604,11752,1
2015,1,40,86912791-688a-40d9-b3e6-0f8edcf04312,8.0,8.0,0.0,0.0,0.0,0.0,13636,12903,1
2016,1,37,927368a9-da5d-4165-8e49-438157139601,4.0,4.0,0.0,0.0,0.0,0.0,13760,13172,1
2015,0,50,5beab1a3-26fd-45cd-9d48-57628981ddfe,0.0,0.0,0.0,0.0,0.0,0.0,11903,12542,1
2015,1,34,23caeea9-626f-4469-9dee-1be193cf119e,8.0,8.0,1.0,0.0,0.0,0.0,11931,11925,2
2016,0,26,16ca9849-725a-4543-a272-3bcd3f72b40f,2.0,2.0,0.0,1.0,0.0,1.0,12383,13149,2
2016,0,26,f11e1dab-ff58-4237-ab0b-21f382a7386b,10.0,10.0,0.0,0.0,2.0,3.0,15420,15154,1
2016,1,32,0b653c46-fb2d-4307-a69f-1c5c66915973,10.0,10.0,0.0,0.0,0.0,0.0,13348,13413,2
2015,0,52,d1823960-73e0-41a5-9838-a09574e6b716,0.0,0.0,1.0,0.0,1.0,1.0,12448,11832,1
2016,0,56,5d4d19a1-511f-400a-94aa-6ebdee396633,0.0,0.0,0.0,0.0,0.0,0.0,12770,12584,2
2015,0,35,edf77696-cd3f-4f5e-9b9d-5382af36a187,8.0,8.0,0.0,0.0,0.0,0.0,12219,11966,1
2016,0,42,b708c9dd-c753-47ca-9f92-4cc30a9ac454,6.0,6.0,1.0,0.0,2.0,1.0,13758,12627,2
2016,1,46,53f84da0-0245-4789-9371-8b1339b95af8,6.0,6.0,0.0,0.0,0.0,0.0,14003,13149,1
2016,1,38,0bf7cbc8-e4aa-4215-9ce3-c6310ed128d3,6.0,6.0,0.0,0.0,1.0,1.0,14203,13258,1
2015,0,60,66af8394-e9f7-46e1-9591-a7aecdb880e3,6.0,6.0,0.0,0.0,1.0,0.0,12708,12082,1
2016,0,29,542e70d9-b0cc-4f3f-bfad-f793ad6c265a,2.0,2.0,0.0,0.0,1.0,2.0,12449,15034,2
2015,1,31,43c85a57-6d5c-4b0c-a254-07ced50f9c48,4.0,4.0,1.0,0.0,0.0,0.0,12262,12581,2
2015,1,36,e96e9197-b310-40f9-a985-110009a9ff7f,6.0,6.0,0.0,0.0,0.0,0.0,12621,13699,1
2015,1,40,1615dca7-3548-4551-a1b0-f2ef10129e96,6.0,6.0,0.0,1.0,0.0,0.0,12641,12481,2
2016,1,40,33518416-6f4b-439f-8e92-ce771f8ea21e,4.0,4.0,0.0,0.0,0.0,0.0,13125,13553,1
2016,0,42,fa739946-c09f-4202-a958-69b173454e17,2.0,2.0,0.0,0.0,0.0,0.0,13346,12590,1
2016,0,53,2f5d47f6-6c5d-4e48-b549-b92f442e2d02,2.0,2.0,1.0,0.0,0.0,0.0,13068,13789,1
2016,1,38,828b34ad-85ef-4ee6-838b-2e84cdf965ae,0.0,0.0,1.0,0.0,3.0,3.0,14535,14162,1
2015,1,38,ebfd5c6c-95ce-4646-9a94-2be6588707e2,0.0,0.0,1.0,0.0,1.0,1.0,11994,11898,2
2015,1,41,bb096918-e08d-4d2b-bd33-dadda23238b4,4.0,4.0,0.0,0.0,0.0,0.0,12169,12908,1
2015,1,49,cba17ff7-ef24-4245-9554-06be8fa179c2,12.0,12.0,1.0,0.0,0.0,1.0,13848,12467,1
2016,0,34,105b162f-15df-4b2e-8bc7-0dfe08bbdc0c,0.0,0.0,1.0,1.0,2.0,2.0,14247,14689,2
2014,1,34,f8531734-df18-4aad-ade4-02fcea76be9b,14.0,14.0,1.0,0.0,0.0,1.0,12328,11365,1
2016,1,27,372ec2dc-fc29-4dbf-861c-21de78a4171c,12.0,12.0,0.0,0.0,0.0,1.0,14184,12658,2
2015,0,41,4ec09714-10da-4178-abe2-be2f511c5d98,2.0,2.0,0.0,0.0,0.0,0.0,12281,12954,1
2015,1,44,7d9fcaa3-6aa0-442f-950c-be1d24955b12,0.0,0.0,1.0,0.0,2.0,2.0,12883,13693,1
2016,0,29,284d91bf-656d-4ca2-997b-972d2cbade59,2.0,2.0,0.0,1.0,2.0,2.0,13481,14120,1
2016,1,50,178be4ce-020f-4c8a-83e7-24e0f373b251,0.0,0.0,1.0,0.0,0.0,1.0,12070,13081,2
2016,0,41,8b8f62ec-875e-487e-a551-542171040d9f,0.0,0.0,1.0,0.0,0.0,0.0,13749,12710,1
2015,0,38,e8d8d8d8-130b-49bf-9e86-605f948c13e4,0.0,0.0,1.0,0.0,2.0,2.0,11531,13186,2
2016,1,34,62aa3ca8-bd8c-4f6c-9cbd-ce866075d8e7,2.0,2.0,0.0,0.0,1.0,1.0,13780,12917,1
2015,0,27,238f291f-71dc-4a9d-89c0-961355d2f609,0.0,0.0,0.0,0.0,0.0,2.0,10756,13077,2
2015,0,36,f52b735f-e1f2-4b01-9db6-8e4ad80f75e5,2.0,2.0,0.0,1.0,1.0,1.0,12762,12513,1
2016,0,39,7a7b061b-1cb2-4c3a-ae6c-36496a1881a3,0.0,0.0,1.0,0.0,0.0,0.0,13359,13376,1
2015,0,39,7af73135-5522-4040-acf6-a55869136ddf,2.0,2.0,0.0,0.0,0.0,0.0,12111,12278,1
2016,1,43,2b5c8c04-fdda-44c5-b38f-cc3f2b96709d,8.0,8.0,0.0,2.0,3.0,2.0,13689,13137,2
2015,1,40,2d09b92f-5a65-492a-a85a-a2ed7526e66b,2.0,2.0,1.0,0.0,1.0,0.0,12500,11275,2
2015,0,32,80eb32bc-9aa1-4347-b5ad-fc9406d17748,4.0,4.0,0.0,0.0,0.0,0.0,12525,12859,2
2015,1,27,d98eaf8c-1818-4c2e-a157-7494a78236e7,10.0,10.0,0.0,0.0,0.0,0.0,13911,11381,1
2016,1,42,6a078303-733d-40bd-bc3d-9111da8aa3ec,4.0,4.0,0.0,1.0,0.0,0.0,12799,13309,1
2016,1,31,2a504003-dfd9-4b08-885c-5baa1378f891,0.0,0.0,1.0,1.0,3.0,2.0,14060,14302,2
2016,1,56,e9b4b6cc-572d-4fe8-b985-c6cd77e47ca9,0.0,0.0,0.0,1.0,2.0,2.0,13607,13374,1
2016,0,37,af077628-db3d-4f97-a8b4-193352fef22b,0.0,0.0,0.0,0.0,0.0,0.0,13228,12507,1
2016,0,27,f42f6252-3181-4548-9ea6-7d6249626398,0.0,0.0,1.0,1.0,1.0,2.0,12011,15477,1
2016,0,44,b2902086-1256-4326-a6ec-b6df76e452f5,2.0,2.0,0.0,0.0,0.0,0.0,13452,13160,2
2016,0,37,295c23cd-396a-4cf8-8b25-29f4ef7e3c1b,4.0,4.0,0.0,1.0,0.0,1.0,13472,15332,1
2016,1,31,8eaa8962-42b7-48e7-adad-cff94fab9add,6.0,6.0,1.0,0.0,2.0,2.0,14588,13889,1
2016,1,52,1b186cf2-bca5-4bff-aa14-19d75697d023,4.0,4.0,0.0,0.0,1.0,0.0,13821,13042,1
2015,0,33,3a54159b-7b4b-44b0-b62d-3a6c7a3ef2d5,4.0,4.0,0.0,0.0,0.0,0.0,12195,13363,2
2016,1,45,8c6e5453-d99c-4658-91a1-7d4cb5538f50,0.0,0.0,1.0,2.0,2.0,2.0,14114,14279,1
2015,1,36,0ceadf41-1123-4544-9e66-223422f1046f,2.0,2.0,0.0,0.0,0.0,0.0,12593,11629,1
2016,0,26,3183e9ce-4701-4ffa-a854-953e29d0bf65,2.0,2.0,0.0,0.0,1.0,1.0,13733,13883,1
2016,0,32,739751ba-b0bc-4f0e-b93e-a7785ac993e3,4.0,4.0,1.0,1.0,1.0,1.0,13476,13155,1
2016,1,31,24fdef64-1427-476c-ba93-c96059f125e0,2.0,2.0,1.0,0.0,0.0,0.0,12633,12579,2
2016,1,33,fa025ef2-b459-4bc3-aaaa-ad4807ba2723,4.0,4.0,1.0,0.0,2.0,1.0,15166,12252,2
2016,0,35,6bd8fd3c-697f-4615-a6b2-7659027398ae,0.0,0.0,1.0,0.0,2.0,2.0,13830,13167,2
2016,0,26,a34e4757-cb94-4d3b-83bf-a82dfd94944e,2.0,2.0,1.0,0.0,1.0,1.0,13794,13087,2
2015,1,58,e74db461-e17b-48f5-9e2e-d6ea7bf4bdd2,2.0,2.0,0.0,1.0,0.0,0.0,12039,12110,1
2015,1,44,3a3fe3da-9810-40a5-9150-b4661fb68d3d,8.0,8.0,0.0,0.0,0.0,0.0,11232,12654,1
2016,0,34,2e9567b7-3bc4-4ac5-99d7-69b10731efec,2.0,2.0,0.0,1.0,0.0,0.0,13499,12834,2
2014,0,30,044808b9-c8f8-4e19-b925-3a728cb8c7dc,2.0,2.0,0.0,0.0,0.0,0.0,10088,11552,1
2016,1,28,d46e0f99-1e6f-4c74-8662-6be984f56b16,2.0,2.0,0.0,0.0,0.0,0.0,13601,14037,1
2016,0,54,51714eb5-0aac-4a0c-be9d-2d748576c9e1,2.0,2.0,0.0,0.0,1.0,1.0,12600,14369,1
2015,1,31,d9891600-bc6d-4a3b-932c-b3c3b2e8b553,0.0,0.0,0.0,0.0,0.0,0.0,11928,12003,1
2015,1,47,580ed663-768a-4ed4-b0d5-cb56623904ea,4.0,4.0,1.0,0.0,0.0,0.0,13242,11750,2
2014,0,41,73a06abf-1bc1-4c8f-b79d-d27015f1249c,0.0,0.0,1.0,0.0,3.0,2.0,11863,12986,1
2016,0,43,494ecb75-a04f-4aac-8afb-3ccd3dff3099,0.0,0.0,1.0,1.0,0.0,1.0,12955,13255,2
2015,0,39,60495bcf-9d07-4e2b-ab6b-b9c41107840b,0.0,0.0,0.0,0.0,0.0,0.0,12688,12169,2
2016,1,43,8d4bec13-f62d-458c-ab44-cb4a4809bfa6,0.0,0.0,0.0,0.0,0.0,0.0,12900,12991,1
2016,0,23,301d5046-0ed6-499c-88b4-bc77a31cf0fa,2.0,2.0,0.0,2.0,1.0,3.0,12581,14641,2
2015,0,39,a4253ac9-ad01-4c5a-bb33-3c44703852e3,0.0,0.0,0.0,1.0,0.0,0.0,11462,12420,1
2016,0,31,f8914eed-5dc0-429b-8647-87b6641d942d,4.0,4.0,0.0,1.0,0.0,0.0,12623,13271,1
2016,1,40,9b11fe59-4656-4bb2-ad7a-7908f3b749d1,0.0,0.0,0.0,1.0,2.0,2.0,13160,13904,1
2016,0,40,98708f5c-f568-4edb-8bbd-a26976e38b78,4.0,4.0,0.0,0.0,0.0,0.0,12551,13200,2
2016,1,42,46d0c27c-5432-4a78-a3f3-9f4efac2bb9d,2.0,2.0,0.0,0.0,0.0,0.0,12709,12607,2
2016,0,49,6f293fd4-7427-421b-b995-2f8a7843f3d7,6.0,6.0,0.0,0.0,0.0,0.0,13372,13703,1
2016,1,35,0e730b82-8f20-4bef-a045-351e0e758fb4,4.0,4.0,0.0,0.0,0.0,0.0,13510,13175,2
2015,0,61,b975072f-5327-4b4d-b3ed-ca4ea0cdab97,2.0,2.0,0.0,1.0,1.0,0.0,12912,11479,2
2015,0,33,33c0ebc9-3289-4149-9595-0b2a6d7c3711,4.0,4.0,0.0,1.0,0.0,0.0,12664,12512,1
2015,1,45,467e06a5-5585-4994-8405-b8b10ccaa4f2,0.0,0.0,0.0,1.0,1.0,1.0,11944,11943,2
2016,1,37,45676c40-7541-4af9-be09-cfbe4f11d28d,12.0,12.0,0.0,0.0,1.0,0.0,13940,14723,1
2016,0,49,65b31378-9d7a-4200-b580-51425a3f680c,0.0,0.0,1.0,1.0,4.0,3.0,15364,14668,1
2016,1,36,f080ad34-b030-47ee-8b9d-445f2a835a00,8.0,8.0,0.0,0.0,2.0,1.0,14837,13362,1
2015,0,43,b3ec8023-b316-4a2e-b886-b4ee266e19ff,2.0,2.0,0.0,0.0,0.0,0.0,12257,12592,1
2015,0,42,ec46d1dc-39de-4fc9-a7a8-f67dfc49c9f3,6.0,6.0,0.0,1.0,1.0,1.0,12041,11391,1
2016,0,33,1cb4ac4f-76f4-4c2c-a418-65a88319a4c3,0.0,0.0,0.0,0.0,2.0,1.0,12884,13647,1
2016,1,25,b03e7b5f-0b98-4fb7-a3e0-d17e17b1ed4a,4.0,4.0,0.0,2.0,2.0,2.0,14766,13019,2
2015,0,34,f26ed5c4-1223-4329-a78e-9faaca712fad,0.0,0.0,1.0,0.0,1.0,1.0,11777,12205,2
2016,1,38,820d1ace-2665-4283-95bf-44d480bcb3ed,4.0,4.0,0.0,1.0,2.0,2.0,14253,13321,1
2015,0,44,eae81cfd-ae49-430b-8641-f9d0710816e6,0.0,0.0,0.0,0.0,0.0,0.0,11742,12324,1
2016,1,44,e9f6b0c6-713f-411f-b2a8-f38051996e6f,0.0,0.0,0.0,0.0,0.0,0.0,12836,13401,2
2015,0,32,f58ced68-9ffb-4afb-9769-61c0fab65fd6,6.0,6.0,1.0,0.0,0.0,0.0,12505,13110,1
2016,1,49,d1b4ecf2-93e9-4c2e-a45c-bc8399e1554e,0.0,0.0,0.0,0.0,2.0,2.0,13986,13592,1
2015,0,36,3c1cc1d2-0ff4-4559-95e2-99cba51eadce,4.0,4.0,1.0,0.0,0.0,0.0,12452,12650,2
2015,1,59,a8b5cfee-a24e-4062-96ff-cc7540ea2803,0.0,0.0,0.0,1.0,1.0,0.0,12732,12081,2
2015,0,40,4e7e7c2b-8a23-442c-a430-9fac7e3985fb,4.0,4.0,0.0,1.0,2.0,2.0,13611,12516,1
2016,0,33,fd99661f-38b2-444c-88ac-6e9490cda65c,2.0,2.0,0.0,0.0,0.0,0.0,12538,13686,2
2016,1,37,4bd0c119-d609-4ac2-a90e-fcb892bf891b,4.0,4.0,0.0,1.0,2.0,2.0,13159,13666,2
2016,0,25,4a0b2f1b-2109-4135-bfbb-be0053cf9c32,0.0,0.0,0.0,0.0,1.0,1.0,12348,13435,2
2016,1,40,afbcb787-48d2-4534-b222-0610cd9ad366,0.0,0.0,0.0,0.0,1.0,0.0,13028,13396,1
2015,0,26,f1dd1d41-4825-44fe-9bd0-14f29115a95e,0.0,0.0,0.0,1.0,0.0,0.0,11502,13106,2
2016,0,42,07e304fa-0d7b-4c47-afc4-93a00e4c8b37,4.0,4.0,0.0,0.0,1.0,1.0,11732,12925,2
2016,1,34,949b05a3-946a-410d-9e61-57c4aec0e809,6.0,6.0,0.0,0.0,2.0,2.0,13130,13698,1
2016,1,31,72574b2f-a282-4d4f-b791-fa2092222737,8.0,8.0,1.0,0.0,1.0,1.0,14480,12223,2
2016,0,30,a1e41cd9-f9d0-42cd-b556-539e23506a3c,2.0,2.0,0.0,1.0,2.0,2.0,14304,14178,2
2016,0,38,ab5ff8a8-15c7-48b3-90a5-b5a09eff996e,2.0,2.0,0.0,0.0,0.0,0.0,12416,14085,1
2015,1,33,98f5cd48-3c10-4896-856e-2dd983d35178,4.0,4.0,0.0,0.0,0.0,0.0,12932,12041,2
2015,1,64,037e4e9d-a057-4dc7-9671-7b81c6084176,4.0,4.0,0.0,0.0,0.0,0.0,13353,12015,1
2016,1,31,240a9a46-456c-4402-9f30-5bb4d85be978,0.0,0.0,1.0,0.0,2.0,2.0,13689,13915,2
2015,0,41,daebbfb0-594c-4828-aaa7-18303c352304,4.0,4.0,0.0,0.0,0.0,0.0,12411,12653,2
2016,1,63,4aa8fb38-2c1a-483f-8cac-6c3ea7f6b51f,6.0,6.0,0.0,0.0,2.0,0.0,14594,12125,2
2016,1,38,d943db05-e67c-4965-bce7-73c2249c081b,8.0,8.0,1.0,0.0,2.0,2.0,14333,12874,1
2016,0,35,6ba0f2ef-b6a7-4ab9-ad40-a509dca38f78,4.0,4.0,0.0,1.0,0.0,0.0,13219,13576,1
2015,0,52,cd625702-c32b-4c8d-8a67-253cc714f844,0.0,0.0,0.0,1.0,0.0,0.0,12212,11889,1
2016,0,36,88271f9b-378b-4a75-af48-a076626ee589,4.0,4.0,0.0,0.0,0.0,1.0,12828,14353,2
2016,1,33,b3b4ecf7-80d6-45d2-85bf-33eca65029a5,8.0,8.0,0.0,0.0,2.0,1.0,12862,13338,2
2016,0,36,207693ab-37b5-4b7f-82bf-204f02581eaa,2.0,2.0,0.0,0.0,0.0,0.0,12857,12878,2
2015,1,60,2fbee53e-625e-4483-a3de-28ec82ade7be,2.0,2.0,0.0,1.0,0.0,0.0,11653,12317,2
2016,1,32,8ee22c01-9a77-45bb-8afe-10ef1470687e,6.0,6.0,1.0,0.0,0.0,0.0,12956,12289,2
2016,1,34,e88644b6-8082-44c9-956c-a6f95aa98cc3,2.0,2.0,0.0,0.0,0.0,0.0,12772,12499,2
2016,1,31,23a072df-2bef-43f6-a036-2a20bbe190b6,8.0,8.0,0.0,0.0,0.0,0.0,14234,13158,1
2016,0,39,81674268-19f5-4737-ae41-bd39a924ea64,0.0,0.0,0.0,1.0,2.0,2.0,13508,14893,1
2016,1,33,f7999ee2-2810-41a4-9132-058323e72637,2.0,2.0,0.0,1.0,1.0,1.0,13466,14064,1
2015,1,30,0103699d-1068-4594-83ef-3631b94651dd,4.0,4.0,0.0,0.0,1.0,0.0,12067,11660,2
2016,1,31,1f16ce0a-ef39-415c-8433-5cd81487895f,12.0,12.0,0.0,0.0,2.0,0.0,15719,12472,2
2016,0,35,6a6d9e55-0dc2-42ee-83a1-ef08a6bb8bac,0.0,0.0,0.0,0.0,0.0,0.0,13609,13519,2
2016,1,30,822a0dd1-6a26-468d-a4d2-4a35ff936ca2,2.0,2.0,0.0,0.0,0.0,0.0,12361,13326,2
2016,1,45,ace8fe26-2bb8-486f-a1d0-de3ca2fcc3ca,0.0,0.0,0.0,0.0,0.0,0.0,12167,12537,2
2015,1,35,b12d8b21-584b-4ec7-a397-93d9c5301057,8.0,8.0,0.0,0.0,1.0,0.0,13020,11975,1
2016,1,50,9917c39c-3161-462d-adc6-c2479d9a79d4,2.0,2.0,0.0,0.0,0.0,0.0,13253,12996,2
2014,1,33,e28cfb91-01ee-4d87-bc80-623f3276f8e0,14.0,14.0,1.0,1.0,0.0,0.0,13813,13205,1
2016,0,40,1d55abcf-732d-49e4-949a-c8181de99ca1,0.0,0.0,0.0,1.0,3.0,3.0,14871,14618,1
2015,0,39,d5760007-c66a-404c-b737-46f205f33054,6.0,6.0,0.0,1.0,2.0,3.0,13295,13749,1
2015,1,54,fd118224-4524-48bd-afef-b964d69d1196,2.0,2.0,1.0,0.0,0.0,0.0,12308,12050,2
2016,1,34,b014e28b-85ed-47eb-936a-8620cc9e7a60,2.0,2.0,1.0,0.0,3.0,3.0,14807,14740,1
2016,1,32,e509d11c-46e3-4aec-9a3e-102523c99e3d,4.0,4.0,0.0,1.0,0.0,0.0,12988,13477,2
2016,1,30,3ab61a08-93c6-42e6-ba77-6d0bc5cffcf1,6.0,6.0,1.0,0.0,0.0,1.0,12919,12988,1
2016,0,25,2fd1371b-bd3d-488f-bb54-3c5f1a810aba,6.0,6.0,1.0,0.0,0.0,0.0,13030,13659,1
2015,1,34,60e59f6a-de18-454b-948b-f5ccb32a53da,0.0,0.0,0.0,1.0,0.0,0.0,11871,12883,2
2016,0,26,f5cd797c-36be-4ce4-86ae-cabfbae72db3,2.0,2.0,1.0,0.0,1.0,2.0,13159,14527,1
2015,0,48,23696402-d8a7-417f-892c-d3d85d464b3b,6.0,6.0,0.0,1.0,2.0,2.0,14277,13293,1
2015,1,36,6ae1e65f-2c85-483d-8628-4ff5b47d2059,4.0,4.0,0.0,0.0,2.0,0.0,12802,11604,1
2015,0,47,74896bb4-1927-4c0e-a16d-d72972762255,0.0,0.0,0.0,0.0,0.0,0.0,12412,12293,1
2016,1,39,35444c77-2727-4ca2-89f5-dd1a3d2b5938,0.0,0.0,1.0,0.0,0.0,1.0,12727,14403,1
2016,1,36,2d9ea686-961d-4e79-a98a-08664c9ffd9a,0.0,0.0,1.0,0.0,2.0,2.0,14062,13764,1
2015,1,40,1608f675-0c99-4d72-bf70-f6445c47cebb,4.0,4.0,0.0,1.0,0.0,0.0,12018,11381,2
2016,0,27,5a2d4f14-a512-44bf-9cfd-29d3d3af88de,2.0,2.0,0.0,0.0,0.0,1.0,12784,12865,2
2016,0,31,5919feed-3c69-4575-9fbd-6cd64e0790ab,4.0,4.0,1.0,1.0,2.0,2.0,13988,13562,2
2015,1,31,9dcadc3c-7c30-4773-af55-a73edb4cf589,2.0,2.0,0.0,0.0,1.0,0.0,12573,10730,2
2016,0,29,a8acf563-cf7a-4d75-b46d-a6dd3fe20288,0.0,0.0,1.0,1.0,3.0,3.0,14374,14581,1
2016,0,49,38f4c70b-692d-4e17-ae75-fbc8b9fb7322,2.0,2.0,0.0,0.0,0.0,0.0,13670,13068,2
2016,1,34,f53707ed-cbfb-4b9b-8f1b-2bfd7b3c63ca,6.0,6.0,0.0,0.0,0.0,0.0,14395,14126,1
2016,1,25,7c57275c-a019-4add-92c7-0b01f24e1a3d,10.0,10.0,0.0,0.0,0.0,0.0,13119,12776,2
2016,1,25,d66bae1c-6d92-4ff4-b93e-0cec88950aa5,4.0,4.0,2.0,0.0,3.0,2.0,15274,13265,2
2015,1,39,25ce7aca-b5b4-4f70-b261-fe5be7b61f25,2.0,2.0,0.0,1.0,2.0,2.0,13200,14023,1
2015,0,42,c572977f-a275-4230-bf09-d2492af26192,0.0,0.0,0.0,0.0,0.0,0.0,11654,11569,1
2016,1,43,7fbacd6d-640e-4c32-b02e-1eca937a5b7d,2.0,2.0,1.0,0.0,2.0,2.0,12970,14261,1
2016,1,34,0bbe90cd-6376-4f6e-ae0d-5f370c6ae96c,6.0,6.0,0.0,0.0,0.0,0.0,14689,13290,1
2014,1,48,a0991977-052f-46b2-8266-57da1d3ef17b,4.0,4.0,1.0,0.0,1.0,0.0,13421,10862,1
2015,0,30,57f58393-e236-4d9b-914d-032538533c7a,0.0,0.0,0.0,1.0,0.0,0.0,11607,11435,1
2015,0,34,21614312-ab22-4d71-8a7a-e1ddbbcba022,2.0,2.0,1.0,0.0,0.0,0.0,11901,11911,2
2016,0,55,adb4cc57-3275-4334-806a-e967a5fe2686,4.0,4.0,0.0,0.0,0.0,0.0,13229,13791,1
2016,0,35,6284ad23-daf7-4eb6-bba9-91a7844f436e,4.0,4.0,0.0,0.0,0.0,0.0,13580,12810,2
2015,1,52,12f3ee66-52e2-42d8-8ed2-9e79cfb9cad5,2.0,2.0,0.0,0.0,0.0,0.0,11772,12052,1
2015,0,47,d67e301a-0d94-43ef-b9a6-b8f721bda3a1,4.0,4.0,0.0,0.0,0.0,0.0,12340,13042,2
2015,1,28,30b5ecd0-ff06-4855-a745-38b54e012947,2.0,2.0,0.0,0.0,0.0,0.0,12930,11889,1
2016,1,35,f2d9acf8-3748-4cb7-8d44-dfed66b61ba1,8.0,8.0,1.0,0.0,1.0,0.0,15346,12291,1
