,Unnamed: 0,target,text,length,words,hasTitle,hasContent,hasLang,hasCountry1,hasCountry2,hasCountry3,hasCountry4,num_countries
548,548,1.0,itali confirm 200 coronavirus death 24 hour earli march 2020 itali seen worst covid19 outbreak outsid asia true,157,25,0,0,0,1,1,1,1,4
612,612,1.0,photo trump wear protect mask presid went mask visit ford manufactur plant michigan late spring 2020 true,194,33,0,0,0,1,1,1,1,4
637,637,1.0,trump appear covid19 stimulus check unpreced potenti delay payment treasuri offici insist check schedul time exact plan true,238,35,0,0,0,1,1,1,1,4
647,647,1.0,real letter trump sen chuck schumer question acrimoni letter presid donald trump senat coronavirusstricken new york real true,213,33,0,0,0,1,1,1,1,4
661,661,1.0,live let die play trump tour factori covid19 mask accord cdc wear sort protect nose mouth public set hard distanc peopl true,259,42,0,0,0,1,1,1,1,4
793,793,1.0,trump administr fire pandem respons team new coronavirus spread 2020 concern unit state prepared potenti pandem true,194,29,0,0,0,1,1,1,1,4
1053,1053,1.0,itali confirm 200 coronavirus death 24 hour earli march 2020 itali seen worst covid19 outbreak outsid asia true,157,25,0,0,0,1,1,1,1,4
1289,1289,1.0,trump critic governor back ebola quarantin 2014 old tweet got new life covid19 coronavirus diseas pandem true,168,25,0,0,0,1,1,1,1,4
1440,1440,1.0,cbs news use footag itali new york covid19 report news outlet acknowledg error wasnt end stori true,159,27,0,0,0,1,1,1,1,4
1759,1759,1.0,covid19 discov south korea day countri took differ approach earli day pandem saw vast differ result true,197,32,0,0,0,1,1,1,1,4
2281,2281,1.0,obama urg pandem prepared 2014 like come time airborn diseas dead said presid true,184,31,0,0,0,1,1,1,1,4
2290,2290,1.0,time magazin warn global warm pandem year ago seen come read true,145,23,0,0,0,1,1,1,1,4
2307,2307,1.0,video italian armi truck transport coffin amid covid19 pandem stark illustr tragic impact coronavirus part itali 2020 true,181,27,0,0,0,1,1,1,1,4
2323,2323,1.0,trump golf hold ralli learn covid19 threat sen mitch mcconnel suggest govern respons initi coronavirus outbreak distract presid impeach rebutt meme start fli true,267,36,0,0,0,1,1,1,1,4
2344,2344,1.0,doj propos rollback defend right pandem chang affect constitut guarante afford feder crimin defend ultim congress true,212,28,0,0,0,1,1,1,1,4
2407,2407,1.0,new zealand celebr end covid19 restrict june 2020 new zealand lift social distanc restrict relat covid19 pandem go week confirm case true,236,34,0,0,0,1,1,1,1,4
2697,2697,1.0,nation stockpil websit edit jare kushner comment april 2 2020 jare kushner said feder stockpil suppos stockpil suppos state stockpil use true,248,38,0,0,0,1,1,1,1,4
2785,2785,1.0,cbs news use footag itali new york covid19 report news outlet acknowledg error wasnt end stori true,159,27,0,0,0,1,1,1,1,4
2955,2955,1.0,doctor itali warn coronavirus wasnt bad flu physician situat short dramat word come mind correct attribut,184,29,0,0,0,1,1,1,1,4
3057,3057,1.0,restaur receipt covid19 surcharg covid19 pandem caus price meat protein climb board true,160,24,0,0,0,1,1,1,1,4
3098,3098,1.0,shaun dead meme mock real ohio protest viral photograph protest stayathom order covid19 pandem liken zombi movi shaun dead true,223,35,0,0,0,1,1,1,1,4
3233,3233,1.0,irish time column express piti scath opinion column copi past circul onlin prompt question authent correct attribut,200,29,0,0,0,1,1,1,1,4
3392,3392,1.0,bbb warn share high school senior photo facebook user start post trend solidar 2020s graduat senior finish high school home coronavirus pandem true,231,35,0,0,0,1,1,1,1,4
3761,3761,1.0,amazon solicit donat help pay worker sick leav call approach support season contract worker time crisi retail giant edit true,218,34,0,0,0,1,1,1,1,4
3830,3830,1.0,trump test posit covid19 mean negat presid tri confus correct attribut,143,20,0,0,0,1,1,1,1,4
4007,4007,1.0,china build hospit 10 day treat coronavirus patient million peopl quarantin china prevent spread virus true,166,27,0,0,0,1,1,1,1,4
4248,4248,1.0,ghana 307 ambul mobil ventil,50,7,0,0,0,1,1,1,1,4
4249,4249,1.0,lactoferrin cure prevent coronavirus,43,5,0,0,0,1,1,1,1,4
4263,4263,1.0,intent overestim number death coronavirus,79,11,0,0,0,1,1,1,1,4
4270,4270,1.0,work coronavirus away proper handwash best thing protect number diseas includ covid19 news,175,27,0,0,0,1,1,1,1,4
4289,4289,1.0,antibiot azitromycin cure covid19,39,4,0,0,0,1,1,1,1,4
4291,4291,1.0,chloroquin cure coronavirus,36,4,0,0,0,1,1,1,1,4
4295,4295,1.0,text claim covid19 exist decemb macedonia,67,10,0,0,0,1,1,1,1,4
4302,4302,1.0,hospit inflat number covid19 case death receiv money,97,17,0,0,0,1,1,1,1,4
4312,4312,1.0,scientif studi show cannabi effect prevent treat covid19 hydroxychloroquin,118,16,0,0,0,1,1,1,1,4
4320,4320,1.0,allow 14 peopl coronavirus plane uninfect passeng cdc previous state intent block test posit diseas caus new coronavirus fli evacu flight overrul news,279,45,0,0,0,1,1,1,1,4
4325,4325,1.0,bill gate told coronavirus 2015,52,9,0,0,0,1,1,1,1,4
4327,4327,1.0,travel restrict denmark sweden debat moment danish swedish politician claim infect pressur covid19 lower skåne sweden capit region denmark,231,37,0,0,0,1,1,1,1,4
4336,4336,1.0,handwash import doctor wash hand decreas number microb hand help prevent spread infecti diseas news,189,29,0,0,0,1,1,1,1,4
4356,4356,1.0,smoke cigarett protect coronavirus,53,7,0,0,0,1,1,1,1,4
4358,4358,1.0,closeup bat soup bowl eaten wuhan china,67,13,0,0,0,1,1,1,1,4
4363,4363,1.0,green tea effect prevent infect,49,7,0,0,0,1,1,1,1,4
4369,4369,1.0,studi spanish biologist bartomeu payera cifr prove connect 5g outbreak coronavirus,133,22,0,0,0,1,1,1,1,4
4371,4371,1.0,coronavirus releas china purpos propag chines,104,16,0,0,0,1,1,1,1,4
4378,4378,1.0,dane drink alcohol coronavirus crisi,62,9,0,0,0,1,1,1,1,4
4404,4404,1.0,physic exercis reduc infect risk 50,53,8,0,0,0,1,1,1,1,4
4409,4409,1.0,ron johnson said american work death unavoid life,99,17,0,0,0,1,1,1,1,4
4410,4410,1.0,imag polic punish peopl indian state assam violat curfew,84,14,0,0,0,1,1,1,1,4
4448,4448,1.0,rins nose salin solut protect covid19,72,11,0,0,0,1,1,1,1,4
4517,4517,1.0,real doctor promot tonic water covid19 spread danger misinfo chiropractor screed fake news advocaci curat properti schwepp tonic water contain larg amount danger misinform news,255,34,0,0,0,1,1,1,1,4
4518,4518,1.0,say nanci pelosi coronavirus bill includ tax credit solar wind energi retir plan communiti newspap employe 300 million pbs climat chang studi,197,31,0,0,0,1,1,1,1,4
4527,4527,1.0,german public servic broadcast ard fals pictur coffin 2013 coronavirus report,107,16,0,0,0,1,1,1,1,4
4562,4562,1.0,origin scientif fail covid19 bioweapon conspiraci theori coronavirus respons covid19 dead adapt perfect infect human testament natur select bioengin news,271,37,0,0,0,1,1,1,1,4
4566,4566,1.0,kosovar facebook page use coronavirus fear blue live matter meme trick american follow network balkan nation deploy divis content patriot nostalgia echo past foreign electioninterfer campaign news,258,32,0,0,0,1,1,1,1,4
4573,4573,1.0,coronavirus danger anim human,63,10,0,0,0,1,1,1,1,4
4575,4575,1.0,say order gov toni ever children cant legal dinner anymor,114,19,0,0,0,1,1,1,1,4
4602,4602,1.0,video show woman eat bat soup wuhan,48,10,0,0,0,1,1,1,1,4
4610,4610,1.0,cigarett smoke spread coronavirus,44,5,0,1,1,0,0,0,0,0
4616,4616,1.0,studi suggest malaria drug treat coronavirus,51,7,0,1,1,0,0,0,0,0
4617,4617,1.0,antibiot azithromycin effici covid19,67,8,0,0,0,1,1,1,1,4
4621,4621,1.0,cough novemb decemb covid19 scientist know exact covid19 case occur mean occur news,201,32,0,0,0,1,1,1,1,4
4628,4628,1.0,tocilizumab drug cure 90 covid19 patient includ critic patient,91,14,0,0,0,1,1,1,1,4
4629,4629,1.0,mass grave dug covid19 death new york hart island burial site unclaim deceas person 150 year true,181,30,0,0,0,1,1,1,1,4
4642,4642,1.0,tanzania papaya motor oil goat test posit coronavirus accord presid magufuli show pcr test unreali,167,27,0,0,0,1,1,1,1,4
4648,4648,1.0,herbal medicin name mio coffe treat covid19,53,8,0,0,0,1,1,1,1,4
4653,4653,1.0,seafood market sourc novel coronavirus strang anim food sold batsoup snake,128,22,0,0,0,1,1,1,1,4
4661,4661,1.0,neem leaf malaria effici covid19,70,10,0,0,0,1,1,1,1,4
4672,4672,1.0,measlesmumpsrubella vaccin reduc sever covid19,68,8,0,0,0,1,1,1,1,4
4674,4674,1.0,alberto fernández presid argentina increas case bueno air want run run consequ,152,24,0,0,0,1,1,1,1,4
4675,4675,1.0,person type blood prone coronavirus,61,11,0,0,0,1,1,1,1,4
4680,4680,1.0,face mask caus covid19 infect brain,50,8,1,1,0,1,1,1,1,4
4681,4681,1.0,salt wáter beach chlorin swim pool stop covid19,83,14,0,0,0,1,1,1,1,4
4692,4692,1.0,passeng delhi airport got agit wednesday morn passport withheld airport author,116,16,0,0,0,1,1,1,1,4
4693,4693,1.0,facebook post claim nicotin help prevent covid19 smoker dont infect,98,16,0,0,0,1,1,1,1,4
4697,4697,1.0,2019 coronavirus live 3 hour air 4 hour copper 24 hour cardboard 3 day plastic stainless steel,156,33,0,0,0,1,1,1,1,4
4716,4716,1.0,connect 5g covid19,47,8,0,0,0,1,1,1,1,4
4730,4730,1.0,timelin trump coronavirus respons accur presid donald trump claim felt covid19 pandem long call pandem previous record statement paint differ pictur true,260,38,0,0,0,1,1,1,1,4
4734,4734,1.0,cloth shoe outsid wash disinfect virus stick floor hour spread wind,162,30,0,0,0,1,1,1,1,4
4741,4741,1.0,malaria medic work treat covid19,48,7,0,0,0,1,1,1,1,4
4781,4781,1.0,pictur share social media compar death malaria alcohol car accid flu suicid caus begin 2020 covid19 messag number peopl die covid19 low comparison,253,44,0,0,0,1,1,1,1,4
4792,4792,1.0,say 45minut period press confer coronavirus march 13 2020 stock market set alltim record,150,26,0,0,0,1,1,1,1,4
4794,4794,1.0,smoke protect covid19,35,4,0,0,0,1,1,1,1,4
4801,4801,1.0,air cleaner remov virus air surfac page ad nation newspap denmark,104,18,0,0,0,1,1,1,1,4
4818,4818,1.0,use new coronavirus place global control go inject nanochip vaccin control foreign economi affect covid19 govern countri,206,33,0,0,0,1,1,1,1,4
4819,4819,1.0,uncl master degre get fact wrong coronavirus announc viral facebook post amplifi dubious potenti danger claim amid outbreak new coronavirus news,205,28,0,0,0,1,1,1,1,4
4830,4830,1.0,spray protect coronavirus outbreak,56,8,0,0,0,1,1,1,1,4
4831,4831,1.0,coronavirus pandem dramat slow stop immedi widespread use high dose vitamin c,127,20,0,0,0,1,1,1,1,4
4837,4837,1.0,lemon bicarbon effect prevent treatment coronavirus lemon bicarbon save israel new coronavirus,138,19,0,0,0,1,1,1,1,4
4844,4844,1.0,hydroxychloroquin azithromycin cure covid19,60,7,0,0,0,1,1,1,1,4
4868,4868,1.0,post say harvard scientist coronavirus spread fast infect 70 human year,119,20,0,0,0,1,1,1,1,4
4872,4872,1.0,pictur share social media explain wear face mask protect infect percentag,133,22,0,0,0,1,1,1,1,4
4875,4875,1.0,coronavirus spread newspap,47,6,0,0,0,1,1,1,1,4
4883,4883,1.0,dog infect coronavirus,45,7,0,0,0,1,1,1,1,4
4891,4891,1.0,univers hospit vienna found ibuprofen speed spread coronavirus,103,16,0,0,0,1,1,1,1,4
4897,4897,1.0,good read immunologist post misstat reason covid19 virul viral facebook post argu mutat rate coronavirus respons pandem spread scientif support notion news,251,37,0,0,0,1,1,1,1,4
4911,4911,1.0,vibrat includ come emot kill new coronavirus,80,11,0,0,0,1,1,1,1,4
4913,4913,1.0,denmark verg coronavirus epidem,55,10,0,0,0,1,1,1,1,4
4927,4927,1.0,guatemala perform 400 test million peopl,51,8,0,0,0,1,1,1,1,4
4936,4936,1.0,nyc covid19 death rate 250x higher tokyo viral tweet softwar engin john mcafe rais question socialdistanc measur coronavirus pandem true,219,30,0,0,0,1,1,1,1,4
4945,4945,1.0,favipiravir cure covid19,28,3,0,1,0,1,1,1,1,4
4952,4952,1.0,drug malaria hydroxychloroquin azithromycin cure covid19,81,9,0,1,1,0,0,0,0,0
4958,4958,1.0,regard cost let clear hhs design coronavirus test essenti health benefit mean definit cover privat health insur american cover medicar medicaid,257,43,0,0,0,1,1,1,1,4
4961,4961,1.0,guatemalan health minist hugo monroy assur consumpt red bull mix alcohol caus death young peopl diagnos covid19,171,28,0,0,0,1,1,1,1,4
4965,4965,1.0,chloroquin cure coronavirus,30,3,0,0,0,1,1,1,1,4
4967,4967,1.0,argentin presid alberto fernández said coronavirus die 26 degre celsius,88,12,0,0,0,1,1,1,1,4
4986,4986,1.0,coronavirus invent implant chip human,57,9,0,0,0,1,1,1,1,4
4997,4997,1.0,disagr abort slow coronavirusrelief talk sourc link republican democrat lawmak accus politic negoti news,197,25,0,0,0,1,1,1,1,4
5007,5007,1.0,oscar health compani tap trump profit covid test kushner compani imagin profit nation safeti,141,23,0,0,0,1,1,1,1,4
5016,5016,1.0,bcg vaccin protect covid19,36,5,0,0,0,1,1,1,1,4
5023,5023,1.0,speech italian politician vittorio sgarbi 25000 death itali 96 percent deceas die caus,140,25,0,0,0,1,1,1,1,4
5027,5027,1.0,say studi project wisconsin coronavirus case peak april 26 2020,81,13,0,0,0,1,1,1,1,4
5028,5028,1.0,link covid19 kawasaki diseas,59,10,0,0,0,1,1,1,1,4
5029,5029,1.0,trump campaign threaten tv station coronavirus ad ceaseanddesist letter trumppenc campaign committe accus station air patent fals mislead decept advertis news,226,28,0,0,0,1,1,1,1,4
5055,5055,1.0,sick coronavirus donald trump stay home charg outbreak respons thing american govern answer complic news,208,34,0,0,0,1,1,1,1,4
5058,5058,1.0,trump administr european travel restrict exempt uk chunnel youll uk,150,25,0,0,0,1,1,1,1,4
5072,5072,1.0,vaccin septemb oxford scienc team say,65,11,0,1,1,0,0,0,0,0
5084,5084,1.0,unit state actual screen fewer peopl coronavirus countri dont appropri test,141,20,0,0,0,1,1,1,1,4
5097,5097,1.0,sarscov2 spread quick gas pump shop cart,74,11,0,0,0,1,1,1,1,4
5098,5098,1.0,sungkai leav treat covid19 patient,44,6,0,0,0,1,1,1,1,4
5103,5103,1.0,say unquestion legal author postpon illinoi primari elect chang date shift votebymail,151,22,0,0,0,1,1,1,1,4
5111,5111,1.0,uncl master degre get fact wrong coronavirus announc viral facebook post amplifi dubious potenti danger claim amid outbreak new coronavirus news,205,28,0,0,0,1,1,1,1,4
5129,5129,1.0,coronavirus leak chines lab,54,9,0,0,0,1,1,1,1,4
5136,5136,1.0,coronavirus transmit bat street dog,58,9,0,0,0,1,1,1,1,4
5139,5139,1.0,blood group protect covid19,51,8,0,0,0,1,1,1,1,4
5142,5142,1.0,list groceri store special hour senior atrisk pregnant women weve compil list major groceri chain offer dedic hour set asid member vulner popul covid19 pandem news,251,37,0,0,0,1,1,1,1,4
5146,5146,1.0,pet coronavirus catch talk virus word catch vagu precis question cat dog infect sarscov2 news,223,39,0,0,0,1,1,1,1,4
5154,5154,1.0,social media graph report show correl use face mask asian countri signific fewer coronavirus case,159,25,0,0,0,1,1,1,1,4
5186,5186,1.0,video argu pandem result accident intent releas natur virus studi artifici virus bioengin manmad,191,30,0,0,0,1,1,1,1,4
5197,5197,1.0,north carolina hospit bed typic 85 state,72,11,0,0,0,1,1,1,1,4
5201,5201,1.0,whatsapp chain cite real research surviv differ coronavirus materi air,117,19,0,0,0,1,1,1,1,4
5203,5203,1.0,forest bacteria help spread covid19,57,9,0,0,0,1,1,1,1,4
5207,5207,1.0,china offici newspap mislabel video footag coronavirus coverag peopl daili video claim fullfront disinfect work wuhan includ footag taken airport taiwan news,218,30,0,0,0,1,1,1,1,4
5215,5215,1.0,bat snake respons spread sarscov2,60,10,0,0,0,1,1,1,1,4
5217,5217,1.0,germani gave medic protect equip like mask china miss germani,92,14,0,0,0,1,1,1,1,4
5219,5219,1.0,2009 swine flu outbreak biden reckless comment unsupport scienc expert obama admin clean mess apolog ineptitud,178,30,0,0,0,1,1,1,1,4
5225,5225,1.0,weve got american public rough estim long think go base south korean model trajectori thank italian model,229,43,0,0,0,1,1,1,1,4
5244,5244,1.0,china offici newspap mislabel video footag coronavirus coverag peopl daili video claim fullfront disinfect work wuhan includ footag taken airport taiwan news,218,30,0,0,0,1,1,1,1,4
5266,5266,1.0,flu vaccin increas coronavirus risk 36 say militari studi,65,9,0,0,0,1,1,1,1,4
5273,5273,1.0,thailand report case covid19 infect dead bodi,72,12,0,1,1,0,0,0,0,0
5274,5274,1.0,contamin money spread new coronavirus world health organ advis peopl wash hand handl banknot news,164,22,0,0,0,1,1,1,1,4
5278,5278,1.0,say 80 novel coronavirus case mild,48,8,0,0,0,1,1,1,1,4
5283,5283,1.0,say truck driver turn away fastfood restaur covid19 pandem,98,14,0,0,0,1,1,1,1,4
5314,5314,1.0,peopl ablood type prone coronavirus,60,10,0,0,0,1,1,1,1,4
5316,5316,1.0,articl claim symptom patient coronavirus skin manifest ie lesion feet look like measl,160,27,0,0,0,1,1,1,1,4
5329,5329,1.0,photo italian doctor wave goodby codoctor die coronavirus,98,18,0,0,0,1,1,1,1,4
5330,5330,1.0,new coronavirus caus excess iron product pneumonia,69,9,0,0,0,1,1,1,1,4
5342,5342,1.0,origin scientif fail covid19 bioweapon conspiraci theori coronavirus respons covid19 dead adapt perfect infect human testament natur select bioengin news,271,37,0,0,0,1,1,1,1,4
5353,5353,1.0,flu vaccin increas risk coronavirus infect,67,11,0,0,0,1,1,1,1,4
5354,5354,1.0,coronavirus pandem dramat slow stop immedi widespread use high dose vitamin c,127,20,0,0,0,1,1,1,1,4
5362,5362,1.0,your like die influenza right 2019 coronavirus,78,13,0,0,0,1,1,1,1,4
5363,5363,1.0,coronavirus time debunk claim vitamin c cure midst novel coronavirus outbreak influenc claim take megados vitamin c cure covid19 news,219,34,0,0,0,1,1,1,1,4
5367,5367,1.0,cure new coronavirus inhal vodka fume,58,10,0,0,0,1,1,1,1,4
5369,5369,1.0,vitamin c kill virus,25,4,0,0,0,1,1,1,1,4
5379,5379,1.0,loss sens smell tast earli sign covid19 doctor world report case covid19 patient lost sens smell known anosmia tast known ageusia news,241,42,0,0,0,1,1,1,1,4
5385,5385,1.0,jobcent unemploy peopl close today germani,67,10,0,0,0,1,1,1,1,4
5386,5386,1.0,antibodi produc llama help find solut covid19,77,12,0,0,0,1,1,1,1,4
5398,5398,1.0,96 percent peopl die itali die caus covid19,79,15,0,0,0,1,1,1,1,4
5438,5438,1.0,new coronavirus outbreak link eat bat,55,9,0,0,0,1,1,1,1,4
5440,5440,1.0,covid19 threat meme claim stori texa woman report share facebook post claim coronavirus outbreak hoax later report die virus remind danger potenti misinform news,293,50,0,0,0,1,1,1,1,4
5451,5451,1.0,vitamin supplement protect covid19,55,7,1,1,0,1,1,1,1,4
5476,5476,1.0,new coronavirus pose risk male reproduct health,62,10,0,0,0,1,1,1,1,4
5480,5480,1.0,trump admin seiz covid19 protect equip state urgent shortag persist n95 mask suppli medic facil true,177,25,0,0,0,1,1,1,1,4
